Date,State,City,Population,EnergySource,WaterConsumption,SGD %,AQI,AQI_Bucket,Waste Type,Disposal Method,Recycling Rate (%),Cost of Waste Management(?/Ton)
12-02-2014,Uttar Pradesh,Lucknow,3211297,Mixed,186.45,9.44,386,Very Poor,Organic,Incineration,46.01,2950.22
12-02-2014,Uttar Pradesh,Meerut,1352136,Solar,242.71,8.6,304,Very Poor,Biomedical,Incineration,44.82,3552.79
13-02-2014,Uttar Pradesh,Noida,712898,Wind,174.05,21.68,207,Poor,Plastic,Recycling,47.64,3560
13-02-2014,Uttar Pradesh,Ghaziabad,1657162,Coal,175.3,5.61,90,Satisfactory,Biomedical,Incineration,26.09,4459.02
13-02-2014,Uttar Pradesh,Ghazipur,95916,Mixed,109.77,23.07,259,Poor,E-Waste,Landfill,17.56,4862.78
13-02-2014,Uttar Pradesh,Lucknow,3156157,Wind,142.52,17.19,66,Satisfactory,Organic,Recycling,36.56,1788.14
13-02-2014,Uttar Pradesh,Meerut,1357632,Hydro,137.36,21.9,128,Moderate,Biomedical,Incineration,19.67,4640.07
14-02-2014,Uttar Pradesh,Noida,733687,Hydro,180.36,5.32,437,Severe,E-Waste,Recycling,47.31,4094.21
14-02-2014,Uttar Pradesh,Ghaziabad,1678420,Hydro,208.07,15.1,230,Poor,E-Waste,Landfill,41.7,4828.79
14-02-2014,Uttar Pradesh,Ghazipur,126337,Mixed,151.22,15.77,82,Satisfactory,Plastic,Landfill,18.41,4508.57
14-02-2014,Uttar Pradesh,Lucknow,3152334,Coal,134.8,17.46,112,Moderate,E-Waste,Composting,19.68,4384.57
14-02-2014,Uttar Pradesh,Meerut,1432119,Wind,217.36,16.49,105,Moderate,E-Waste,Composting,53.3,4490.46
15-02-2014,Uttar Pradesh,Noida,705032,Hydro,142.58,15.81,322,Very Poor,Biomedical,Incineration,18.9,2197.02
15-02-2014,Uttar Pradesh,Ghaziabad,1749896,Hydro,116.64,16.84,267,Poor,Mixed,Landfill,52.06,3285.96
15-02-2014,Uttar Pradesh,Ghazipur,155975,Coal,112.33,21.72,82,Satisfactory,Plastic,Landfill,33.44,2870.79
15-02-2014,Uttar Pradesh,Lucknow,3153954,Mixed,115.67,22.32,389,Very Poor,Mixed,Recycling,25.71,1908.57
15-02-2014,Uttar Pradesh,Meerut,1381815,Mixed,139.44,19.79,82,Satisfactory,E-Waste,Landfill,15.68,3112.92
16-02-2014,Uttar Pradesh,Noida,663874,Mixed,189.17,12.68,124,Moderate,Mixed,Composting,20.36,2131.66
16-02-2014,Uttar Pradesh,Ghaziabad,1740678,Hydro,176.72,9.42,359,Very Poor,Biomedical,Landfill,31.38,4360.54
16-02-2014,Uttar Pradesh,Ghazipur,163470,Hydro,240.38,10.27,122,Moderate,Plastic,Landfill,15.42,4200.69
16-02-2014,Uttar Pradesh,Lucknow,3153960,Hydro,171.32,18.38,378,Very Poor,Organic,Composting,28.49,4613.26
16-02-2014,Uttar Pradesh,Meerut,1361379,Solar,117.52,15.97,228,Poor,Mixed,Incineration,36.26,3735.33
17-02-2014,Uttar Pradesh,Noida,652559,Hydro,193.73,7.75,308,Very Poor,Mixed,Composting,34.86,4823.01
17-02-2014,Uttar Pradesh,Ghaziabad,1735125,Solar,139.37,14.82,296,Poor,Plastic,Incineration,51.43,2120.35
17-02-2014,Uttar Pradesh,Ghazipur,161439,Wind,121.44,21.35,354,Very Poor,Mixed,Incineration,29.55,1212.93
17-02-2014,Uttar Pradesh,Lucknow,3222506,Mixed,82.04,12.53,63,Satisfactory,Organic,Landfill,46.63,4730.63
17-02-2014,Uttar Pradesh,Meerut,1409307,Hydro,96.67,24.32,242,Poor,Mixed,Composting,55.54,1770.55
18-02-2014,Uttar Pradesh,Noida,655207,Coal,122.34,17.82,222,Poor,Plastic,Recycling,56.12,4685.69
18-02-2014,Uttar Pradesh,Ghaziabad,1714327,Solar,225.08,15.35,446,Severe,Organic,Composting,26.1,3438.92
18-02-2014,Uttar Pradesh,Ghazipur,162153,Wind,118.04,19.77,331,Very Poor,Mixed,Landfill,48.06,2285.45
18-02-2014,Uttar Pradesh,Lucknow,3214886,Mixed,214.72,7.92,64,Satisfactory,Plastic,Composting,22.69,3656.15
18-02-2014,Uttar Pradesh,Meerut,1362492,Coal,91.64,15.37,431,Severe,Mixed,Recycling,31.27,1222.65
19-02-2014,Uttar Pradesh,Noida,738609,Hydro,236.64,17.93,164,Moderate,Plastic,Landfill,32.76,4506
19-02-2014,Uttar Pradesh,Ghaziabad,1709542,Hydro,126.85,19.11,187,Moderate,E-Waste,Incineration,53.26,2466.23
19-02-2014,Uttar Pradesh,Ghazipur,115921,Coal,147.1,19.12,256,Poor,Organic,Composting,48.39,2501.39
19-02-2014,Uttar Pradesh,Lucknow,3170399,Coal,225.7,6.74,71,Satisfactory,Mixed,Incineration,22.37,3073.75
19-02-2014,Uttar Pradesh,Meerut,1424284,Mixed,153.73,13.94,401,Severe,Organic,Incineration,30.55,3232.68
20-02-2014,Uttar Pradesh,Noida,741807,Mixed,246.34,16.54,157,Moderate,Biomedical,Landfill,27.73,3122.13
20-02-2014,Uttar Pradesh,Ghaziabad,1653349,Coal,82.37,17.56,398,Very Poor,Plastic,Composting,46.18,2169.44
20-02-2014,Uttar Pradesh,Ghazipur,98893,Mixed,86.07,18.19,338,Very Poor,Organic,Composting,43.95,3245.43
20-02-2014,Uttar Pradesh,Lucknow,3209112,Hydro,205.28,13.88,291,Poor,Organic,Recycling,53.46,2568.18
20-02-2014,Uttar Pradesh,Meerut,1369913,Coal,144.73,13.39,333,Very Poor,Biomedical,Recycling,32.17,4014.17
21-02-2014,Uttar Pradesh,Noida,740787,Coal,88.71,17.62,49,Good,Biomedical,Incineration,26.23,1490.41
21-02-2014,Uttar Pradesh,Ghaziabad,1709202,Coal,84.69,15.01,228,Poor,Plastic,Composting,52.55,3541.51
21-02-2014,Uttar Pradesh,Ghazipur,142190,Solar,93.61,17.8,446,Severe,Organic,Landfill,54.11,2550.83
21-02-2014,Uttar Pradesh,Lucknow,3172862,Solar,128.73,16.53,101,Moderate,Plastic,Incineration,17.07,4383.47
21-02-2014,Uttar Pradesh,Meerut,1389016,Wind,242.79,21.03,449,Severe,Biomedical,Landfill,26.25,2346.85
22-02-2014,Uttar Pradesh,Noida,703918,Hydro,242.53,11.31,141,Moderate,Organic,Landfill,23.31,4300.98
22-02-2014,Uttar Pradesh,Ghaziabad,1652466,Solar,181.92,16.42,150,Moderate,E-Waste,Landfill,22.37,4994.72
22-02-2014,Uttar Pradesh,Ghazipur,111322,Coal,120.68,6.42,151,Moderate,E-Waste,Recycling,15.55,2041
22-02-2014,Uttar Pradesh,Lucknow,3228261,Mixed,181.79,11.29,361,Very Poor,Organic,Recycling,54.36,3495.97
22-02-2014,Uttar Pradesh,Meerut,1350954,Mixed,90.28,9.41,127,Moderate,Plastic,Composting,56.32,1468.17
23-02-2014,Uttar Pradesh,Noida,739954,Solar,200.8,20.68,238,Poor,E-Waste,Recycling,34.82,4764.18
23-02-2014,Uttar Pradesh,Ghaziabad,1664829,Coal,147.39,20.34,163,Moderate,Organic,Recycling,27.74,4918.67
23-02-2014,Uttar Pradesh,Ghazipur,87593,Hydro,102.51,9.24,76,Satisfactory,E-Waste,Landfill,41.34,4492.17
23-02-2014,Uttar Pradesh,Lucknow,3244434,Hydro,225.55,9.03,83,Satisfactory,Mixed,Landfill,50.86,4044.06
23-02-2014,Uttar Pradesh,Meerut,1410218,Wind,184.5,7.09,165,Moderate,Biomedical,Landfill,35.31,1583.65
24-02-2014,Uttar Pradesh,Noida,748043,Wind,164.28,19.31,406,Severe,Plastic,Recycling,59.07,2535.6
24-02-2014,Uttar Pradesh,Ghaziabad,1654021,Coal,115.51,20.52,106,Moderate,E-Waste,Composting,54.46,1627.69
24-02-2014,Uttar Pradesh,Ghazipur,105279,Solar,209.88,12.61,54,Satisfactory,Biomedical,Landfill,40.07,2099.96
24-02-2014,Uttar Pradesh,Lucknow,3236528,Mixed,107.43,22.62,84,Satisfactory,Organic,Recycling,54.6,1347.86
24-02-2014,Uttar Pradesh,Meerut,1381903,Mixed,202.23,19.15,429,Severe,Biomedical,Incineration,53.44,2491.54
25-02-2014,Uttar Pradesh,Noida,735948,Hydro,119.07,9.75,270,Poor,Plastic,Landfill,59.55,4753.43
25-02-2014,Uttar Pradesh,Ghaziabad,1688154,Hydro,80.45,11.03,212,Poor,E-Waste,Composting,56.37,2982.8
25-02-2014,Uttar Pradesh,Ghazipur,95928,Mixed,156.65,7.37,194,Moderate,Biomedical,Composting,52.15,4265.06
25-02-2014,Uttar Pradesh,Lucknow,3247813,Coal,179.72,11.15,47,Good,Plastic,Composting,51.53,2841.91
25-02-2014,Uttar Pradesh,Meerut,1399759,Hydro,89.32,20.94,359,Very Poor,Plastic,Recycling,34.15,2511.54
26-02-2014,Uttar Pradesh,Noida,727793,Wind,202.06,12.2,203,Poor,Mixed,Incineration,30.92,1696.11
26-02-2014,Uttar Pradesh,Ghaziabad,1674636,Mixed,80.01,7.69,244,Poor,E-Waste,Recycling,56.47,2243.57
26-02-2014,Uttar Pradesh,Ghazipur,127622,Hydro,152.15,23.08,74,Satisfactory,Plastic,Composting,27.2,4162.15
26-02-2014,Uttar Pradesh,Lucknow,3165692,Solar,103.14,6.85,420,Severe,Biomedical,Recycling,28.65,2809.79
26-02-2014,Uttar Pradesh,Meerut,1355488,Coal,247.24,21.24,217,Poor,Mixed,Recycling,23.55,4138.54
27-02-2014,Uttar Pradesh,Noida,674024,Wind,130.59,8.04,391,Very Poor,Biomedical,Incineration,29.04,1520.84
27-02-2014,Uttar Pradesh,Ghaziabad,1724914,Wind,80.15,11.92,203,Poor,E-Waste,Incineration,31.59,3316.67
27-02-2014,Uttar Pradesh,Ghazipur,145394,Hydro,140,10.46,384,Very Poor,Organic,Composting,23.19,4687.75
27-02-2014,Uttar Pradesh,Lucknow,3178534,Wind,196.65,19.47,326,Very Poor,Biomedical,Incineration,51.93,4237.65
27-02-2014,Uttar Pradesh,Meerut,1367413,Wind,94.31,22.36,189,Moderate,Biomedical,Recycling,29.03,3030.69
28-02-2014,Uttar Pradesh,Noida,715283,Hydro,103.18,12.09,237,Poor,Mixed,Landfill,27.71,2307.53
28-02-2014,Uttar Pradesh,Ghaziabad,1655980,Mixed,223.37,6.18,424,Severe,Plastic,Incineration,23.23,2799.51
28-02-2014,Uttar Pradesh,Ghazipur,143706,Solar,87.06,6.43,270,Poor,Mixed,Incineration,58.54,3845.45
28-02-2014,Uttar Pradesh,Lucknow,3183350,Mixed,202.64,9.54,258,Poor,Mixed,Composting,16.6,1579.57
28-02-2014,Uttar Pradesh,Meerut,1391567,Mixed,135.86,21.44,379,Very Poor,Plastic,Incineration,30.77,2985.94
01-03-2014,Uttar Pradesh,Noida,653042,Coal,121.53,10.16,177,Moderate,Biomedical,Incineration,20.55,3780.85
01-03-2014,Uttar Pradesh,Ghaziabad,1741354,Solar,187.01,8.46,246,Poor,Mixed,Recycling,27.3,2778.69
01-03-2014,Uttar Pradesh,Ghazipur,158623,Coal,217.91,9.64,435,Severe,Biomedical,Incineration,15.63,3217.64
01-03-2014,Uttar Pradesh,Lucknow,3221449,Mixed,80.28,22.08,109,Moderate,Plastic,Composting,45.02,3000.28
01-03-2014,Uttar Pradesh,Meerut,1420087,Mixed,214.99,24.49,207,Poor,Plastic,Landfill,27.91,1378.79
02-03-2014,Uttar Pradesh,Noida,682107,Solar,178.09,5.49,253,Poor,E-Waste,Incineration,46.74,4476.18
02-03-2014,Uttar Pradesh,Ghaziabad,1693844,Hydro,145.42,24.86,161,Moderate,E-Waste,Landfill,45.15,1554.51
02-03-2014,Uttar Pradesh,Ghazipur,78304,Mixed,119.82,20.91,250,Poor,Biomedical,Landfill,23.88,2779.36
02-03-2014,Uttar Pradesh,Lucknow,3239855,Hydro,144.38,12.83,180,Moderate,Plastic,Landfill,37.7,3702.89
02-03-2014,Uttar Pradesh,Meerut,1384275,Wind,195.32,13.3,428,Severe,Biomedical,Composting,43.39,4346.01
03-03-2014,Uttar Pradesh,Noida,732648,Wind,226.77,6.6,447,Severe,Organic,Landfill,59.12,1285.06
03-03-2014,Uttar Pradesh,Ghaziabad,1728448,Hydro,140.66,6.76,106,Moderate,Mixed,Incineration,52.63,3578.85
03-03-2014,Uttar Pradesh,Ghazipur,150138,Coal,230.1,20.27,138,Moderate,Mixed,Incineration,18.29,4613.56
03-03-2014,Uttar Pradesh,Lucknow,3239718,Solar,168.54,5.22,64,Satisfactory,Mixed,Incineration,58.51,4084.4
03-03-2014,Uttar Pradesh,Meerut,1436759,Solar,209.31,18.11,426,Severe,E-Waste,Landfill,37.27,4424.64
04-03-2014,Uttar Pradesh,Noida,675403,Mixed,138.95,14.33,258,Poor,E-Waste,Recycling,46.01,4059.74
04-03-2014,Uttar Pradesh,Ghaziabad,1667453,Coal,231.63,19.52,236,Poor,Biomedical,Composting,48.94,1767.24
04-03-2014,Uttar Pradesh,Ghazipur,143681,Mixed,229.51,7.93,446,Severe,E-Waste,Landfill,34.32,2821.4
04-03-2014,Uttar Pradesh,Lucknow,3187703,Hydro,109.26,8.33,67,Satisfactory,Plastic,Composting,47.31,2889.77
04-03-2014,Uttar Pradesh,Meerut,1352081,Wind,215.97,8.62,399,Very Poor,E-Waste,Landfill,49.19,3660.18
05-03-2014,Uttar Pradesh,Noida,739324,Coal,202.87,9.6,107,Moderate,Organic,Composting,15.43,3647.11
05-03-2014,Uttar Pradesh,Ghaziabad,1674339,Coal,192.6,11.99,314,Very Poor,Organic,Composting,25.7,2084.07
05-03-2014,Uttar Pradesh,Ghazipur,104768,Coal,220.83,22.91,382,Very Poor,Biomedical,Composting,49.27,3133.25
05-03-2014,Uttar Pradesh,Lucknow,3248229,Coal,229.67,11.46,283,Poor,Biomedical,Landfill,50.82,3287.17
05-03-2014,Uttar Pradesh,Meerut,1445094,Coal,172.37,22.92,294,Poor,Plastic,Composting,41.38,1682.84
06-03-2014,Uttar Pradesh,Noida,668943,Coal,97.51,16.56,202,Poor,Organic,Landfill,57.34,2589.57
06-03-2014,Uttar Pradesh,Ghaziabad,1729580,Wind,82.04,19.98,255,Poor,Mixed,Composting,17.32,1411.03
06-03-2014,Uttar Pradesh,Ghazipur,166095,Coal,98.26,14.35,217,Poor,E-Waste,Incineration,48.54,4098.49
06-03-2014,Uttar Pradesh,Lucknow,3225410,Coal,111.4,18.18,42,Good,Biomedical,Landfill,43.98,4725.48
06-03-2014,Uttar Pradesh,Meerut,1378933,Solar,169.83,8.82,247,Poor,Organic,Landfill,20.29,2819.07
07-03-2014,Uttar Pradesh,Noida,746853,Solar,207.72,16.5,64,Satisfactory,Biomedical,Landfill,51.76,1793.87
07-03-2014,Uttar Pradesh,Ghaziabad,1670123,Hydro,220.79,17.37,205,Poor,Mixed,Composting,55.41,4200.29
07-03-2014,Uttar Pradesh,Ghazipur,105282,Solar,113.46,16.98,154,Moderate,E-Waste,Recycling,34.01,2885.91
07-03-2014,Uttar Pradesh,Lucknow,3184923,Coal,88.09,6.46,268,Poor,E-Waste,Recycling,41.35,3082.91
07-03-2014,Uttar Pradesh,Meerut,1375894,Wind,228.62,22.08,417,Severe,Plastic,Recycling,41.13,2339.11
08-03-2014,Uttar Pradesh,Noida,685375,Wind,198.5,6.16,366,Very Poor,Mixed,Landfill,28.18,2829.75
08-03-2014,Uttar Pradesh,Ghaziabad,1727624,Wind,145.84,23.94,64,Satisfactory,Organic,Incineration,52.3,4397.25
08-03-2014,Uttar Pradesh,Ghazipur,115214,Wind,88.97,24.44,44,Good,Biomedical,Recycling,26.09,3716.88
08-03-2014,Uttar Pradesh,Lucknow,3221754,Wind,164.1,14.97,271,Poor,Organic,Landfill,21.6,4434.82
08-03-2014,Uttar Pradesh,Meerut,1365013,Solar,224.61,22.41,297,Poor,E-Waste,Landfill,26.26,4745.91
09-03-2014,Uttar Pradesh,Noida,693077,Solar,190.05,7.03,229,Poor,Mixed,Composting,53.1,1373.9
09-03-2014,Uttar Pradesh,Ghaziabad,1693518,Coal,186.97,5.29,137,Moderate,Plastic,Composting,28.76,4471.24
09-03-2014,Uttar Pradesh,Ghazipur,154539,Hydro,208.51,14.13,204,Poor,E-Waste,Incineration,59.27,2295.48
09-03-2014,Uttar Pradesh,Lucknow,3220674,Hydro,132.54,16.12,125,Moderate,Mixed,Recycling,24.6,1272.35
09-03-2014,Uttar Pradesh,Meerut,1389852,Coal,97.17,17.23,415,Severe,Plastic,Incineration,35.61,3540.39
10-03-2014,Uttar Pradesh,Noida,741597,Hydro,89.26,10.1,294,Poor,Organic,Landfill,19.53,4290.06
10-03-2014,Uttar Pradesh,Ghaziabad,1716083,Hydro,125.45,14.66,60,Satisfactory,Plastic,Incineration,56.29,3326.71
10-03-2014,Uttar Pradesh,Ghazipur,131469,Hydro,121.26,19.19,138,Moderate,Biomedical,Incineration,35.98,1905.71
10-03-2014,Uttar Pradesh,Lucknow,3206609,Mixed,154.82,19.82,305,Very Poor,E-Waste,Incineration,39.59,1304.35
10-03-2014,Uttar Pradesh,Meerut,1380803,Coal,221.22,13.72,282,Poor,Plastic,Landfill,18.41,3075.9
11-03-2014,Uttar Pradesh,Noida,747001,Hydro,218.69,13.66,111,Moderate,Organic,Recycling,15.28,3746.95
11-03-2014,Uttar Pradesh,Ghaziabad,1662150,Hydro,186.9,9.93,289,Poor,Organic,Recycling,50.13,4580.88
11-03-2014,Uttar Pradesh,Ghazipur,97998,Coal,206.16,19.68,339,Very Poor,Biomedical,Recycling,26.14,2706.07
11-03-2014,Uttar Pradesh,Lucknow,3230339,Hydro,122.76,17.87,48,Good,Organic,Composting,26.08,1232.83
11-03-2014,Uttar Pradesh,Meerut,1365687,Mixed,97.6,9.35,370,Very Poor,Mixed,Recycling,36.26,4462.5
12-03-2014,Uttar Pradesh,Noida,710829,Mixed,101.4,11.76,141,Moderate,Organic,Composting,40.26,4923.14
12-03-2014,Uttar Pradesh,Ghaziabad,1687723,Wind,188.55,8.82,343,Very Poor,Plastic,Landfill,47.46,2935.81
12-03-2014,Uttar Pradesh,Ghazipur,161830,Solar,212.05,7.25,360,Very Poor,Plastic,Landfill,49.72,3281.05
12-03-2014,Uttar Pradesh,Lucknow,3196180,Mixed,173.52,23.95,301,Very Poor,E-Waste,Incineration,56.38,2865.09
12-03-2014,Uttar Pradesh,Meerut,1404243,Wind,128.31,21.91,201,Poor,E-Waste,Landfill,58.85,4165.89
13-03-2014,Uttar Pradesh,Noida,728571,Solar,148.96,9.56,415,Severe,Mixed,Landfill,59.47,3683.01
13-03-2014,Uttar Pradesh,Ghaziabad,1685200,Hydro,96.4,6.4,444,Severe,E-Waste,Incineration,20.92,2338.76
13-03-2014,Uttar Pradesh,Ghazipur,130113,Solar,119.02,20.81,319,Very Poor,Plastic,Composting,52.77,2115.53
13-03-2014,Uttar Pradesh,Lucknow,3191364,Wind,86.81,6.84,427,Severe,Biomedical,Composting,57.19,2741.92
13-03-2014,Uttar Pradesh,Meerut,1393123,Solar,212.18,21.88,429,Severe,Biomedical,Composting,39.39,1348.41
14-03-2014,Uttar Pradesh,Noida,673738,Wind,104.13,7.43,357,Very Poor,Biomedical,Composting,19.93,1344.13
14-03-2014,Uttar Pradesh,Ghaziabad,1722703,Hydro,189.47,15.44,273,Poor,Biomedical,Incineration,45.71,4179.04
14-03-2014,Uttar Pradesh,Ghazipur,86087,Wind,203.66,22.68,180,Moderate,Biomedical,Composting,27.32,3915.69
14-03-2014,Uttar Pradesh,Lucknow,3205768,Solar,157.8,19.25,235,Poor,E-Waste,Recycling,24.85,2593.63
14-03-2014,Uttar Pradesh,Meerut,1421582,Mixed,168.89,14.4,81,Satisfactory,Mixed,Recycling,37.22,1972.69
15-03-2014,Uttar Pradesh,Noida,743722,Hydro,182.7,21.73,180,Moderate,Mixed,Landfill,54.95,4723.62
15-03-2014,Uttar Pradesh,Ghaziabad,1709665,Solar,175.59,23.31,409,Severe,Plastic,Composting,17.82,2366.93
15-03-2014,Uttar Pradesh,Ghazipur,86025,Hydro,119.87,16.58,298,Poor,Mixed,Recycling,55.22,4259.29
15-03-2014,Uttar Pradesh,Lucknow,3200885,Coal,124.59,22.27,369,Very Poor,Biomedical,Landfill,40.08,1407.07
15-03-2014,Uttar Pradesh,Meerut,1381172,Solar,235.54,18.3,88,Satisfactory,Biomedical,Recycling,23.78,1546.69
16-03-2014,Uttar Pradesh,Noida,660467,Hydro,166.15,19.31,422,Severe,Mixed,Composting,54.12,4140.98
16-03-2014,Uttar Pradesh,Ghaziabad,1698883,Hydro,83.82,13.61,419,Severe,Plastic,Recycling,46.25,3073.85
16-03-2014,Uttar Pradesh,Ghazipur,100693,Solar,86.87,6.56,85,Satisfactory,Mixed,Incineration,26.11,3650.38
16-03-2014,Uttar Pradesh,Lucknow,3205388,Solar,168.82,24.84,220,Poor,Mixed,Composting,34.68,3224.3
16-03-2014,Uttar Pradesh,Meerut,1408722,Wind,92.63,22.95,169,Moderate,Plastic,Incineration,52.53,2471.89
17-03-2014,Uttar Pradesh,Noida,732393,Solar,229.2,12.24,142,Moderate,Mixed,Recycling,41.9,4509.81
17-03-2014,Uttar Pradesh,Ghaziabad,1735734,Wind,89.32,18.42,73,Satisfactory,Plastic,Composting,44.98,3531.15
17-03-2014,Uttar Pradesh,Ghazipur,90277,Mixed,103.18,17.02,70,Satisfactory,E-Waste,Composting,42.55,1669.04
17-03-2014,Uttar Pradesh,Lucknow,3164240,Wind,123.63,21.5,140,Moderate,Biomedical,Recycling,56.97,2549.53
17-03-2014,Uttar Pradesh,Meerut,1406528,Solar,170.23,22.43,48,Good,Mixed,Incineration,30.01,2627.61
18-03-2014,Uttar Pradesh,Noida,704585,Hydro,99.09,17.5,118,Moderate,Mixed,Incineration,54.78,4742.71
18-03-2014,Uttar Pradesh,Ghaziabad,1717374,Hydro,167.89,5.15,286,Poor,Plastic,Incineration,52.48,4014.45
18-03-2014,Uttar Pradesh,Ghazipur,72249,Mixed,102.83,5.29,237,Poor,Plastic,Composting,40.13,1367.45
18-03-2014,Uttar Pradesh,Lucknow,3182496,Mixed,145.83,7.2,320,Very Poor,E-Waste,Recycling,45.63,4251.06
18-03-2014,Uttar Pradesh,Meerut,1391679,Wind,150.46,16.35,355,Very Poor,Plastic,Incineration,16.97,3214.68
19-03-2014,Uttar Pradesh,Noida,701990,Mixed,240.13,22.61,70,Satisfactory,Biomedical,Recycling,33.32,4236.64
19-03-2014,Uttar Pradesh,Ghaziabad,1650736,Solar,196.45,18.16,213,Poor,Biomedical,Landfill,58.85,3366.47
19-03-2014,Uttar Pradesh,Ghazipur,89305,Solar,229.32,16.28,47,Good,Biomedical,Composting,40.77,3326.56
19-03-2014,Uttar Pradesh,Lucknow,3204059,Wind,155.27,18.9,383,Very Poor,Organic,Recycling,22.71,1650.31
19-03-2014,Uttar Pradesh,Meerut,1366212,Solar,120.98,5.1,355,Very Poor,Biomedical,Composting,54.93,3174.21
20-03-2014,Uttar Pradesh,Noida,740795,Solar,127.58,16.41,434,Severe,E-Waste,Recycling,24.1,2507.34
20-03-2014,Uttar Pradesh,Ghaziabad,1658370,Solar,236.94,14.91,210,Poor,Mixed,Composting,21.75,2806.9
20-03-2014,Uttar Pradesh,Ghazipur,148818,Wind,178.63,9.31,232,Poor,Biomedical,Incineration,58.41,4573.12
20-03-2014,Uttar Pradesh,Lucknow,3232417,Mixed,219.97,9.59,317,Very Poor,Mixed,Landfill,54.03,3638.76
20-03-2014,Uttar Pradesh,Meerut,1411284,Hydro,221.17,23.19,259,Poor,E-Waste,Recycling,41.41,1736.24
21-03-2014,Uttar Pradesh,Noida,697070,Hydro,233.68,23.46,248,Poor,Biomedical,Composting,50.26,4891.89
21-03-2014,Uttar Pradesh,Ghaziabad,1733969,Coal,176.92,9.24,77,Satisfactory,E-Waste,Landfill,42.25,2910.7
21-03-2014,Uttar Pradesh,Ghazipur,80500,Mixed,120.05,7.42,345,Very Poor,Organic,Incineration,37.37,2612.52
21-03-2014,Uttar Pradesh,Lucknow,3170258,Mixed,177.55,12.11,209,Poor,Plastic,Landfill,58.02,3764.5
21-03-2014,Uttar Pradesh,Meerut,1422409,Wind,80.26,7.43,74,Satisfactory,Biomedical,Landfill,39.88,1237.93
22-03-2014,Uttar Pradesh,Noida,662830,Hydro,249.11,24.49,108,Moderate,Plastic,Recycling,31.53,2458.7
22-03-2014,Uttar Pradesh,Ghaziabad,1683371,Hydro,137.45,19.95,277,Poor,Organic,Landfill,26.48,1367.87
22-03-2014,Uttar Pradesh,Ghazipur,70118,Solar,139.81,9.83,340,Very Poor,E-Waste,Incineration,47.7,4445.41
22-03-2014,Uttar Pradesh,Lucknow,3203862,Coal,168.59,24.06,329,Very Poor,E-Waste,Recycling,39.13,2735.05
22-03-2014,Uttar Pradesh,Meerut,1432885,Wind,174.79,12.89,384,Very Poor,Biomedical,Composting,31.18,4484.87
23-03-2014,Uttar Pradesh,Noida,727233,Wind,175.82,20.42,220,Poor,Biomedical,Recycling,51.85,4282.57
23-03-2014,Uttar Pradesh,Ghaziabad,1705306,Wind,247.42,8.32,369,Very Poor,Biomedical,Landfill,59.84,4547.78
23-03-2014,Uttar Pradesh,Ghazipur,73953,Coal,153.4,19.6,410,Severe,Biomedical,Recycling,52.87,4158.76
23-03-2014,Uttar Pradesh,Lucknow,3181343,Coal,137.88,14.15,265,Poor,Mixed,Composting,35.42,4315.55
23-03-2014,Uttar Pradesh,Meerut,1356131,Coal,137.53,23.48,361,Very Poor,E-Waste,Incineration,59.53,3164.64
24-03-2014,Uttar Pradesh,Noida,678302,Solar,141.34,24.04,191,Moderate,Organic,Recycling,32.57,3036.91
24-03-2014,Uttar Pradesh,Ghaziabad,1735011,Wind,159.47,16.6,234,Poor,E-Waste,Recycling,40.17,2346.06
24-03-2014,Uttar Pradesh,Ghazipur,95962,Coal,113.47,12.71,61,Satisfactory,Mixed,Composting,44.6,1435.99
24-03-2014,Uttar Pradesh,Lucknow,3241014,Hydro,217.63,23.14,402,Severe,Organic,Landfill,20.04,3984.46
24-03-2014,Uttar Pradesh,Meerut,1435465,Hydro,137.53,9.39,216,Poor,E-Waste,Incineration,28.44,2770.9
25-03-2014,Uttar Pradesh,Noida,729167,Solar,137.78,13.7,188,Moderate,Biomedical,Incineration,18.27,1840.85
25-03-2014,Uttar Pradesh,Ghaziabad,1695667,Wind,139.47,6.54,415,Severe,Organic,Landfill,18.37,3585.81
25-03-2014,Uttar Pradesh,Ghazipur,74810,Solar,99.5,13.24,276,Poor,E-Waste,Composting,54.14,1420.43
25-03-2014,Uttar Pradesh,Lucknow,3213698,Hydro,232.06,7.07,371,Very Poor,Mixed,Incineration,31.86,2743.79
25-03-2014,Uttar Pradesh,Meerut,1375652,Solar,201.02,22.94,342,Very Poor,Plastic,Recycling,15.01,3819.79
26-03-2014,Uttar Pradesh,Noida,682107,Coal,126.43,10.35,100,Satisfactory,Organic,Incineration,56.38,3313.01
26-03-2014,Uttar Pradesh,Ghaziabad,1667357,Wind,184.84,15.44,416,Severe,Organic,Composting,20.46,3343.88
26-03-2014,Uttar Pradesh,Ghazipur,117496,Wind,193.41,19.78,362,Very Poor,Organic,Landfill,25.61,3400.95
26-03-2014,Uttar Pradesh,Lucknow,3238622,Solar,158.89,19.85,266,Poor,Organic,Recycling,33.26,1954.86
26-03-2014,Uttar Pradesh,Meerut,1362638,Hydro,233.55,23.2,236,Poor,Mixed,Recycling,35.12,2325.97
27-03-2014,Uttar Pradesh,Noida,733220,Mixed,246.5,18.02,72,Satisfactory,Biomedical,Incineration,28.59,2228.78
27-03-2014,Uttar Pradesh,Ghaziabad,1729482,Wind,178.56,7.87,356,Very Poor,Plastic,Composting,38.93,3375.84
